unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000330028,22.979841328826016,120.1882737943222,鹽埕圖書館,22.967195,120.187566,1.966,3.3216666666666668,osrm_driving,金華里,南區
67000330030,22.966380967134093,120.18557227191047,鹽埕圖書館,22.967195,120.187566,0.3766,1.0716666666666663,osrm_driving,開南里,南區
67000330036,22.962048290116368,120.17131070682215,鹽埕圖書館,22.967195,120.187566,2.8715,5.538333333333333,osrm_driving,鯤鯓里,南區
67000330040,22.969379215165816,120.18893209152333,鹽埕圖書館,22.967195,120.187566,0.3661999999999999,1.0799999999999998,osrm_driving,鹽埕里,南區
67000190011,23.144070678640514,120.28128085276126,善化區圖書館,23.132187,120.291606,1.9284,4.605,osrm_driving,什乃里,善化區
67000190003,23.139052658444033,120.30405275362334,善化區圖書館,23.132187,120.291606,3.2461,5.236666666666666,osrm_driving,光文里,善化區
67000190013,23.162788570914433,120.28640858697425,麻豆區圖書館,23.182663,120.248463,5.2984,9.32,osrm_driving,六分里,善化區
67000190014,23.16555581135008,120.30244364881818,善化區圖書館,23.132187,120.291606,4.465199999999999,9.933333333333334,osrm_driving,六德里,善化區
67000190005,23.117171885528755,120.27676956205828,善化區圖書館,23.132187,120.291606,2.6966,6.7683333333333335,osrm_driving,南關里,善化區
67000190019,23.144933631728644,120.33600732674056,大內區圖書館,23.118915,120.357282,7.609100000000001,11.845,osrm_driving,嘉北里,善化區
67000190020,23.124798800606413,120.32892703443692,大內區圖書館,23.118915,120.357282,3.6801,4.488333333333333,osrm_driving,嘉南里,善化區
67000190002,23.12288951843892,120.30017139935808,善化區圖書館,23.132187,120.291606,2.0566,5.253333333333333,osrm_driving,坐駕里,善化區
67000190021,23.121160877869507,120.31630876860656,大內區圖書館,23.118915,120.357282,5.4456999999999995,7.203333333333333,osrm_driving,小新里,善化區
67000190004,23.117148767507572,120.29338814960592,善化區圖書館,23.132187,120.291606,2.257,4.183333333333334,osrm_driving,文昌里,善化區
67000190008,23.135558350352863,120.28136134859578,善化區圖書館,23.132187,120.291606,1.1859000000000002,2.23,osrm_driving,文正里,善化區
67000190023,23.15821647454767,120.32077552166189,善化區圖書館,23.132187,120.291606,5.0359,8.703333333333335,osrm_driving,昌隆里,善化區
67000190001,23.136632557360716,120.29198078172423,善化區圖書館,23.132187,120.291606,0.8894,2.065,osrm_driving,東關里,善化區
67000190012,23.155097027346805,120.279054345332,善化區圖書館,23.132187,120.291606,3.4978,8.376666666666667,osrm_driving,溪美里,善化區
67000190018,23.141658867581945,120.31810127109812,善化區圖書館,23.132187,120.291606,3.8838,8.23,osrm_driving,牛庄里,善化區
67000190015,23.15115920638159,120.30526841854814,善化區圖書館,23.132187,120.291606,2.9658,5.526666666666667,osrm_driving,田寮里,善化區
67000190010,23.13591290852787,120.26639685582325,善化區圖書館,23.132187,120.291606,3.206,5.6033333333333335,osrm_driving,胡厝里,善化區
67000190009,23.150216120421753,120.26988352861692,麻豆區圖書館,23.182663,120.248463,4.7353000000000005,6.6850000000000005,osrm_driving,胡家里,善化區
